SESSION,ROOM,S_ORDER,FIRST_NAME,LAST_NAME,FULL_NAME,START,TYPE,MS_TITLE,WEEKDAY,START_STR,END_STR,SESSION_ORDER,TYPE_ORDER,TITLE,ABSTRACT
S1,SC1003,2,Luca,Gemignani,Luca Gemignani,2025-06-23 11:00:00,MS26,"Utilizing structure to achieve low-complexity algorithms for data science, engineering, and physics",Monday,11:30,12:00,101,26,On the numerical solution of nonLocal boundary value problems by matrix function computations,"Given a matrix $A\in \mathbb R^{s\times s}$ and a  vector $\mathbf {f} \in \mathbb{ R } ^s,$ under mild assumptions the non-local boundary value problem 
\begin{eqnarray*}
    &&\odv{\mathbf{u}}{\tau} = A \mathbf{u}, \quad 0<\tau<1,   \label{l1} \\
  &&\displaystyle \int_0^1 \mathbf{u}(\tau) \,\mathrm{d}\tau = \mathbf {f}, \label{l2}
\end{eqnarray*}
admits as unique solution
\[
 \mathbf{u}(\tau)= q(\tau,A) \mathbf {f}, \quad q(\tau,w)= \frac{w e^{w\tau}}{e^w -1}.
 \]
This talk  deals with efficient numerical methods for computing the action
of $q(\tau,A)$ on a vector,  when $A$ is a large and
  sparse matrix.  Methods based on the Fourier expansion of $q(\tau,w)$
are considered. First, we place
these methods in the classical framework of Krylov-Lanczos
(polynomial-rational) techniques for accelerating Fourier series.
This allows us to apply the convergence results developed in this
context to our function. Second, we design some  new acceleration schemes for computing $q(\tau,A) \mathbf {f}$. Numerical results are presented to show the effectiveness of
the proposed algorithms.


\emph{This is joint work with Lidia Aceto.}"
S1,SC1003,3,Erkki,Somersalo,Erkki Somersalo,2025-06-23 11:00:00,MS26,"Utilizing structure to achieve low-complexity algorithms for data science, engineering, and physics",Monday,12:00,12:30,101,26,Model reduction and matrix compression in dictionary learning applications,"Dictionary learning and matching is an attractive way to solve numerically inverse problems in which the forward model is too complex to be used in the inversion process.
Dictionary matching problems lead often to very large underdetermined problems, and dictionary compression is therefore desired. In this talk, we propose a dictionary
compression method that leverages ideas from Bayesian inverse problems with sparsity promoting priors, and takes advantage of the structure of the underlining matrix to design computationally efficient algorithms.
"
S1,SC1005,1,Kate,Lorenzen,Kate Lorenzen,2025-06-23 11:00:00,MS15,Graphs and their eigenvalues: Celebrating the work of Fan Chung Graham,Monday,11:00,11:30,101,15,Cospectral constructions for the generalized distance matrix,"The generalized distance matrix of a graph is a matrix in which every entry is function of the distance between the vertices. With special choices of the function, the generalized distance matrix family includes the adjacency matrix and distance matrix. Surprisingly, some pairs of graph are cospectral independent of the choice of function.  We present a construction that builds on Godsil-McKay Switching to produce cospectral pairs for the generalized distance matrix connecting cospectral constructions for many different graph matrices.
"
S1,SC1005,2,Joshua,Cooper,Joshua Cooper,2025-06-23 11:00:00,MS15,Graphs and their eigenvalues: Celebrating the work of Fan Chung Graham,Monday,11:30,12:00,101,15,Principal eigenvectors and principal ratios in hypergraph Tur\'{a}n problems,"For a general class of hypergraph Tur\'{a}n problems with uniformity $r$, we investigate the principal eigenvector for the $p$-spectral radius of its extremal graphs, showing in a strong sense that these eigenvectors have equal weight on each vertex (equivalently, showing that the principal ratio is close to $1$). Our result is sharp for the conjectural extremizers of the Tur\'{a}n tetrahedron problem, and for some other problems in which the extremizers are well understood; it is unclear whether it always sharp. We establish a result which may have also have independent interest, proving a lower bound on the spectral radius depending on the degrees of the graph. The case $1 < p < r$ of our results leads to some subtleties connected to Nikiforov's notion of $k$-tightness. We raise a conjecture about these issues, and provide some preliminary evidence for our conjecture.
"
S1,SC1005,3,Lavanya,Selvaganesh,Lavanya Selvaganesh,2025-06-23 11:00:00,MS15,Graphs and their eigenvalues: Celebrating the work of Fan Chung Graham,Monday,12:00,12:30,101,15,"Perfect codes and spectrum of graphs - a brief survey
","Perfect codes have been key subject of study since the emergence of coding theory in the late 1940s, and they continue to garner considerable interest even after more than sixty years. Hamming and Golay codes are well-known perfect codes, and their significance to information theory is widely recognized. A \textit{code} in a graph $X=(V,E)$ is a non-empty subset of $V$. Given an integer $t\geq 1$, the ball with radius $t$ and centre $u \in V$ is defined as $B_t(u, X) := \{v \in V: d(u, v) \leq t\}$, where $d(u,v)$ is the distance in $X$ between $u$ and $v$. A code $C\subseteq V$ is called a \textit{perfect t-error-correcting code} or a \textit{perfect t-code} in $X$ if the balls $B_t(u, X)$ with radius $t$ and centres $u\in C$ form a partition of $V$. In graph theory, $B_t(u, X)$ is called the $t$-neighbourhood of $u$ in $X$, each vertex in $B_t(u, X)$ is said to be \textit{$t$-dominated} by$u$, a perfect $t$-code in $X$ is called a \textit{perfect t-dominating set} of $X$, and a perfect 1-code in $X$ is called an \textit{efficient dominating set} or \textit{independent perfect dominating set}. In this talk, our goal is to highlight the interplay between the perfect 1-codes and the eigenvalues of graphs. In particular, we focus on the spectrum of special classes of graphs such as Cayley graphs and circulant graphs, and characterize a perfect-1-code in such graphs.  
%Note that this vector has $n/2r$ entries $-(2r-1)$ as we need $(2r) |C| = n$ for $C$ being a perfect code. All other entries of this eigenvector are $1$, so the entry-sum is $0$. 

"
S1,SC2001,1,Richard A.,Brualdi,Richard A. Brualdi,2025-06-23 11:00:00,MS2,Combinatorial matrix theory,Monday,11:00,11:30,101,2,(Reverse-)Grassmannian permutation matrices,"A {\it Grassmannian permutation} $i_1i_2\cdots i_n$  is a permutation of $\{1,2,\ldots,n\}$  with at most one descent $i_{k+1}<i_k$; a {\it reverse-Grassmannian} has at most one ascent $i_{k+1}>i_k$. We consider reverse-Grassmannians ({revG}'s) and their corresponding permutation matrices.The number of such revG's is $2^n-n$ which includes the only permutation $n(n-1)\cdots 1$ without any ascents (the reverse-diagonal matrix or Hankel diagonal matrix $L_n$). An $n\times n$ $(0,1)$-matrix $A$  with total support  (every 1 of $A$ belongs to a permutationn matrix $P\le A$) is a {\it revG-blocker} provided that there does not exist a revG permutation matrix $P\le A$. Such a revG-blocker must contain at least $n$ 0's.
We determine a Frobenius-K\""onig-type theorem for revG-blockers with exactly $n$ 0's. Just as the convex polytope $\Omega_n$ of $n\times n$ doubly stochastic matrices gives continuous analogues of permutation matrices, the convex hull $\Omega_n(\text{revG})$ of the $n\times n$ revG's gives continuous analogues of revGs. $\Omega_n(\text{revG})$ has the same dimension as $\Omega_n$ since there is a basis of the $n\times n$ permutation matrices consisting of revGs. (This talk is based on ongoing work with Lei Cao.)"
S1,SC2001,2,Jane,Breen,Jane Breen,2025-06-23 11:00:00,MS2,Combinatorial matrix theory,Monday,11:30,12:00,101,2,"Measuring the impact of a single transition on Kemeny's constant
","Kemeny's constant is a measure of the expected length of a random trip between states of a Markov chain, and is a useful quantifier of the mixing properties of the Markov chain. By examining how the value of Kemeny's constant changes when the probability transition matrix is perturbed, one can determine the transitions which have the greatest impact on the connectivity of the Markov chain. This has been shown to be useful in a wide range of applications, including road network dynamics and social network decomposition. In this talk, we give an overview of several methods to determine the importance of a single transition to the value of Kemeny's constant and discuss some applications.
"
S1,SC2001,3,Zilin,Jiang,Zilin Jiang,2025-06-23 11:00:00,MS2,Combinatorial matrix theory,Monday,12:00,12:30,101,2,Median eigenvalues of subcubic graphs,"We present a resolution to conjectures by Fowler, Pisanski, and Mohar regarding the median eigenvalues of subcubic (chemical) graphs. Specifically, we prove that the median eigenvalues of every connected graph with maximum degree at most three, except for the Heawood graph, lie within the interval $[-1, 1]$. This result has significant implications in mathematical chemistry, particularly in the analysis of molecular orbital models, and extends prior work on bipartite chemical graphs.
"
S1,SC2006,1,Gary,Choi,Gary Choi,2025-06-23 11:00:00,MS22,Linear algebra applications in computational geometry,Monday,11:00,11:30,101,22,Density-equalizing map with applications,"We present surface and volumetric mapping methods based on a natural principle of density diffusion. Specifically, we start with a prescribed density distribution in a surface or volumetric domain and then create shape deformations with different regions enlarged or shrunk based on the density gradient. Using the proposed methods, we can easily achieve different mapping effects with controllable area change. Applications to shape registration, morphing, remeshing, medical shape analysis, and data visualization will be presented. 
"
S1,SC2006,2,Ronald Lok Ming,Lui,Ronald Lok Ming Lui,2025-06-23 11:00:00,MS22,Linear algebra applications in computational geometry,Monday,11:30,12:00,101,22,Density-equalizing quasiconformal surface and volmeteric parameterization,"This talk explores various methods for computing bijective density-equalizing quasiconformal mappings for both surface and volumetric parameterizations. The primary objective is to achieve parameterizations of geometric shapes—whether 2D surfaces or 3D volumes—that minimize local geometric distortion while adhering to a prescribed density distribution of vertices. The density diffusion process is modeled as a quasiconformal flow, enabling effective control over local geometric distortions and ensuring mapping bijectivity. The talk will cover the underlying numerical algorithms and showcase experimental results. This work is supported by the Hong Kong Research Grants Council General Research Fund (Project ID: 14310224).
"
S1,SC2006,3,Marco,Sutti,Marco Sutti,2025-06-23 11:00:00,MS22,Linear algebra applications in computational geometry,Monday,12:00,12:30,101,22,"Riemannian gradient descent for spherical area-preserving mappings
","We propose a new Riemannian gradient descent method for computing spherical area-preserving mappings of topological spheres using a Riemannian retraction-based framework with theoretically guaranteed convergence.
The objective function is based on the stretch energy functional, and the minimization is constrained on a power manifold of unit spheres embedded in three-dimensional Euclidean space.
Numerical experiments on several mesh models demonstrate the accuracy and stability of the proposed framework. Comparisons with three existing state-of-the-art methods for computing area-preserving mappings demonstrate that our algorithm is both competitive and more efficient. Finally, we present a concrete application to the problem of landmark-aligned surface registration of two brain models. This is joint work with Mei-Heng Yueh.
"
