SESSION,ROOM,S_ORDER,FIRST_NAME,LAST_NAME,FULL_NAME,START,TYPE,MS_TITLE,WEEKDAY,START_STR,END_STR,SESSION_ORDER,TYPE_ORDER,TITLE,ABSTRACT
S6,SC4011,2,Francesco,Hrobat,Francesco Hrobat,2025-06-24 16:00:00,MS23,Advances in Krylov subspace methods and their applications,Tuesday,16:30,17:00,106,23,Lanczos with compression for symmetric Lyapunov equations,"<p>In this work, we present a low-memory variant of the Lanczos
algorithm for the solution of the Lyapunov equation <span
class=""math display""><em>A</em><em>X</em> + <em>X</em><em>A</em> = <strong>c</strong><strong>c</strong><sup><em>T</em></sup>,</span>
where <span class=""math inline""><em>A</em></span> is a large-scale
symmetric positive-definite matrix and <span
class=""math inline""><strong>c</strong></span> is a vector.</p>
<p>The classical Lanczos method consists in building an orthonormal
basis <span
class=""math inline""><strong>Q</strong><sub><em>M</em></sub></span> for
the polynomial Krylov subspace <span
class=""math display"">𝒦<sub><em>M</em></sub>(<em>A</em>, <strong>c</strong>) = <em>s</em><em>p</em><em>a</em><em>n</em>(<strong>c</strong>, <em>A</em><strong>c</strong>, …, <em>A</em><sup><em>M</em> − 1</sup><strong>c</strong>)</span>
and in approximating the solution <span
class=""math inline""><em>X</em></span> with <span
class=""math inline""><strong>Q</strong><sub><em>M</em></sub><em>X</em><sub><em>M</em></sub><strong>Q</strong><sub><em>M</em></sub><sup><em>T</em></sup></span>,
where <span class=""math inline""><em>X</em><sub><em>M</em></sub></span>
solves the projected equation <span
class=""math display""><strong>Q</strong><sub><em>M</em></sub><sup><em>T</em></sup><em>A</em><strong>Q</strong><sub><em>M</em></sub><em>X</em><sub><em>M</em></sub> + <em>X</em><sub><em>M</em></sub><strong>Q</strong><sub><em>M</em></sub><sup><em>T</em></sup><em>A</em><strong>Q</strong><sub><em>M</em></sub> = ∥<strong>c</strong>∥<sub><em>F</em></sub><sup>2</sup><strong>e</strong><sub>1</sub><strong>e</strong><sub>1</sub><sup><em>T</em></sup>.</span>
The Lanczos algorithm often requires a relatively large <span
class=""math inline""><em>M</em></span> to obtain a good approximation of
the solution, which can lead to memory issues due to the storage demands
of <span
class=""math inline""><strong>Q</strong><sub><em>M</em></sub></span>.
Furthermore, the solution <span class=""math inline""><em>X</em></span>
can be well approximated by a low-rank matrix, whose rank is
significantly smaller than <span class=""math inline""><em>M</em></span>,
i.e. the dimension of the polynomial Krylov subspace.</p>
<p>An alternative approach is to use a rational Krylov subspace instead
of a polynomial one. Using the Zolotarev poles as the poles of the
rational Krylov subspace, it is possible to approximate the solution
<span class=""math inline""><em>X</em></span> by a low-rank matrix with
the guarantee that the residual has norm smaller than a prescribed
quantity [<span class=""math inline"">2</span>]. The rank of the computed
approximate solution is usually close to the numerical rank of the real
solution. The main drawback is that this method requires solving
multiple shifted linear systems involving the matrix <span
class=""math inline""><em>A</em></span>, which is prohibitive if <span
class=""math inline""><em>A</em></span> is large.</p>
<p>Mimicking the approach in [<span class=""math inline"">3</span>], our
method employs a polynomial Krylov subspace to approximate the solution
of <a href=""#eqn:lyap"" data-reference-type=""eqref""
data-reference=""eqn:lyap"">[eqn:lyap]</a> while leveraging rational
Krylov subspaces associated with small matrices to compress the Lanczos
basis. This method accesses <span class=""math inline""><em>A</em></span>
only through matrix-vector products and requires the storage of only a
few vectors from the polynomial Krylov subspace instead of the entire
Lanczos basis, producing an approximate solution whose rank is
independent of the dimension of the involved polynomial Krylov
subspace.</p>
<p>The computational cost of the proposed algorithm is dominated by the
construction of the Lanczos basis, and the compression steps do not
require additional matrix-vector products involving <span
class=""math inline""><em>A</em></span>. Furthermore, theoretical results
demonstrate that the algorithm achieves an approximation error
comparable to that of the standard Lanczos algorithm, with an additional
error term that can be bounded a priori using Zolotarev numbers. In
practice, this additional error is negligible compared to the Lanczos
error.</p>
<p>Numerical experiments show that the behavior of the proposed
algorithm is comparable to that of the Lanczos algorithm without
reorthogonalization, both in terms of matrix-vector products and quality
of the approximated solution. Comparisons with existing low-memory
variants of the Lanczos method demonstrate competitive performance in
terms of accuracy, computational cost, and runtime.</p>
<ul>
<li><p>A. A. Casulli, F. H., D. Kressner, Lanczos with Rational Krylov
compression for symmetric Lyapunov equations, In preparation.</p></li>
<li><p>B. Beckermann, An error analysis for rational Galerkin projection
applied to the Sylvester equation, SIAM J. Numer. Anal., 49 (2011), pp.
2430–2450.</p></li>
<li><p>A. A. Casulli and I. Simunec. A low-memory Lanczos method with
rational Krylov compression for matrix functions, arXiv, 2024.</p></li>
</ul>
"
S6,SC4011,3,Fabio,Durastante,Fabio Durastante,2025-06-24 16:00:00,MS23,Advances in Krylov subspace methods and their applications,Tuesday,17:00,17:30,106,23,"Krylov: better, faster, parallel","<p>Krylov subspace methods are indispensable for addressing a wide array
of challenges in sparse and large-scale linear algebra. They are pivotal
in solving large, sparse linear systems <span
class=""math inline""><em>A</em><strong>x</strong> = <strong>b</strong></span>,
computing select eigenvalues and eigenvectors of expansive sparse
matrices <span
class=""math inline""><em>A</em><strong>v</strong> = <em>λ</em><strong>v</strong></span>,
evaluating matrix-function vector products <span
class=""math inline""><strong>y</strong> = <em>f</em>(<em>A</em>)<strong>x</strong></span>,
and resolving linear matrix equations with low-rank right-hand sides
<span
class=""math inline""><em>A</em><em>X</em> + <em>X</em><em>B</em><sup><em>T</em></sup> = <em>U</em><em>V</em><sup><em>T</em></sup></span>.
In contemporary computational science, “large-scale” denotes problems
involving sparse matrices with millions to billions of unknowns.
Addressing such complexities necessitates leveraging supercomputers and
implementing distributed-memory versions of Krylov-based algorithms. The
Parallel Sparse Computation Toolkit (PSCToolkit) is a comprehensive
software framework designed to tackle these challenges. It offers
modular components for managing distributed sparse matrices and
executing sparse matrix computations across various hybrid
architectures, from small servers to high-end supercomputers equipped
with multicore CPUs and NVIDIA GPUs. PSCToolkit’s design emphasizes
node-level efficiency, flexibility, and usability, supporting
integration with both Fortran and C/C++ applications. In this
presentation, I will delve into the implementation nuances of Krylov
subspace methods within distributed computing environments, focusing on
the capabilities and structure of PSCToolkit. Furthermore, I will
showcase scalability results and performance benchmarks achieved on
supercomputers that integrate multicore processors and GPU accelerators,
demonstrating PSCToolkit’s efficacy in harnessing the computational
power of modern heterogeneous systems.</p>
"
S6,SC4011,4,Stefano,Massei,Stefano Massei,2025-06-24 16:00:00,MS23,Advances in Krylov subspace methods and their applications,Tuesday,17:30,18:00,106,23,Error formulas for block rational Krylov approximations of matrix functions,"<p>We investigate explicit expressions for the error associated with the
block rational Krylov approximation of matrix functions. Two formulas
are proposed, both derived from characterizations of the block FOM
residual. The first formula employs a block generalization of the
residual polynomial, while the second leverages the block collinearity
of the residuals. A posteriori error bounds based on the knowledge of
spectral information of the argument are derived and tested on a set of
examples. Notably, both error formulas and their corresponding upper
bounds do not require the evaluation of contour integrals.</p>
"
S7,SC0008,1,,,,2025-06-25 10:30:00,,,Wednesday,10:30,11:00,107,1000,,
S7,SC0008,2,,,,2025-06-25 10:30:00,,,Wednesday,11:00,11:30,107,1000,,
S7,SC0008,3,,,,2025-06-25 10:30:00,,,Wednesday,11:30,12:00,107,1000,,
S7,SC0009,1,Brooke,Randell,Brooke Randell,2025-06-25 10:30:00,MS33,"Norms of matrices, numerical range, applications of functional analysis to matrix theory",Wednesday,10:30,11:00,107,33,Exploring the numerical range of block Toeplitz operators,"<p>We will discuss the numerical range of a family of Toeplitz operators
with symbol function <span
class=""math inline""><em>ϕ</em>(<em>z</em>) = <em>A</em><sub>0</sub> + <em>z</em><em>A</em><sub>1</sub></span>,
where <span class=""math inline""><em>A</em><sub>0</sub></span> and <span
class=""math inline""><em>A</em><sub>1</sub></span> are <span
class=""math inline"">2 × 2</span> matrices with complex-valued entries. A
special case of a result proved by Bebiano and Spitkovsky in 2011 states
that the closure of the numerical range of the Toeplitz operator <span
class=""math inline""><em>T</em><sub><em>ϕ</em>(<em>z</em>)</sub></span>
is the convex hull of <span
class=""math inline"">{<em>W</em>(<em>ϕ</em>(<em>z</em>)) : <em>z</em> ∈ ∂𝔻}</span>.
Here, <span
class=""math inline""><em>W</em>(<em>ϕ</em>(<em>z</em>))</span> denotes
the numerical range of <span
class=""math inline""><em>ϕ</em>(<em>z</em>)</span>. We combine this
result with the envelope algorithm to describe the boundary of the
convex hull of <span
class=""math inline"">{<em>W</em>(<em>ϕ</em>(<em>z</em>)) : <em>z</em> ∈ ∂𝔻}</span>.
We also place specific conditions on the matrices <span
class=""math inline""><em>A</em><sub>0</sub></span> and <span
class=""math inline""><em>A</em><sub>1</sub></span> so that <span
class=""math inline"">{<em>W</em>(<em>ϕ</em>(<em>z</em>)) : <em>z</em> ∈ ∂𝔻}</span>
is a set of potentially degenerate circular disks. The convex hull of
<span
class=""math inline"">{<em>W</em>(<em>ϕ</em>(<em>z</em>)) : <em>z</em> ∈ ∂𝔻}</span>
takes on a wide variety of shapes, including the convex hull of
limaçons.</p>
"
S7,SC0009,2,Dragana,Cvetkovic Ilic,Dragana Cvetkovic Ilic,2025-06-25 10:30:00,MS33,"Norms of matrices, numerical range, applications of functional analysis to matrix theory",Wednesday,11:00,11:30,107,33,Similarities between the numerical range of an operator and of certain generalized inverses,"<p>In this talk we will consider the different properties of the
numerical range for a bounded linear operator from the point of view of
its similarities to the numerical range of certain generalized inverses
such as the Moore-Penrose inverse, Drazin inverse, DMP-inverse,
MDP-inverse and CMP-inverse. We will discuss the question whether the
numerical ranges of an operator and its certain generalized inverse
simultaneously contain the origin as well as whether this is true in the
case of the closure, boundary, extreme points and sharp points of the
corresponding numerical ranges. To illustrate our results we will
exhibit some numerical examples.</p>
"
S7,SC0009,3,Jani A.,Virtanen,Jani A. Virtanen,2025-06-25 10:30:00,MS33,"Norms of matrices, numerical range, applications of functional analysis to matrix theory",Wednesday,11:30,12:00,107,33,,
S7,SC0012,1,Bojan,Kuzma,Bojan Kuzma,2025-06-25 10:30:00,MS35,"Preserver Problems, II",Wednesday,10:30,11:00,107,35,On bijections which strongly preserve Birkhoff-James orthogonality on finite-dimensional $C^*$-algebras,"<p>We classify bijections which in both directions preserve
Birkhoff-James orthogonality on finite-dimensional <span
class=""math inline""><em>C</em><sup>*</sup></span>-algebras. It turns out
that such maps are real-linear isometries multiplied by a central-valued
(possibly nonlinear) function. The result differs from smooth normed
spaces, where every such preserver is a (conjugate)linear isometry
multiplied by a scalar-valued function. Our main technique is using left
symmetric elements, relative to Birkhoff-James orthogonality, of certain
subspaces.</p>
<p>This is a joint work With Srdjan Stefanović</p>
"
S7,SC0012,2,Daisuke,Hirota,Daisuke Hirota,2025-06-25 10:30:00,MS35,"Preserver Problems, II",Wednesday,11:00,11:30,107,35,Tingley's problem concerning the direct sum of extremely C-regular subspaces with the $\ell^p$-norm.,"<p>Tingley’s problem asks whether every surjective isometry between the
unit spheres of two Banach spaces can be extended to a surjective
real-linear between the whole spaces. Let <span
class=""math inline"">{<em>A</em><sub><em>λ</em></sub>}<sub><em>λ</em> ∈ <em>Λ</em></sub></span>
be a family of uniformly closed, extremely C-regular subspaces, and let
<span class=""math inline""><em>p</em></span> be a real number such that
<span class=""math inline"">1 &lt; <em>p</em> &lt; ∞</span> with <span
class=""math inline""><em>p</em> ≠ 2</span>. We denote by <span
class=""math inline""><em>A</em><sub><em>Λ</em></sub><sup><em>p</em></sup></span>
the Banach space of formed by the direct sum of <span
class=""math inline"">{<em>A</em><sub><em>λ</em></sub>}<sub><em>λ</em> ∈ <em>Λ</em></sub></span>
equipped with the norm <span
class=""math inline"">∥<strong>f</strong>∥<sub><em>p</em></sub> = (∑<sub><em>λ</em> ∈ <em>Λ</em></sub>∥<strong>f</strong><sub><em>λ</em></sub>∥<sub>∞</sub><sup><em>p</em></sup>)<sup>1/<em>p</em></sup></span>
for <span
class=""math inline""><strong>f</strong> ∈ <em>A</em><sub><em>Λ</em></sub><sup><em>p</em></sup></span>.<br />
In this presentation, I will speak on the fact that if <span
class=""math inline""><em>Δ</em></span> is a surjective isometry between
two unit spheres <span
class=""math inline""><em>S</em>(<em>A</em><sub><em>M</em></sub><sup><em>p</em></sup>)</span>
and <span
class=""math inline""><em>S</em>(<em>A</em><sub><em>N</em></sub><sup><em>p</em></sup>)</span>
of the Banach spaces <span
class=""math inline""><em>A</em><sub><em>M</em></sub><sup><em>p</em></sup></span>
and <span
class=""math inline""><em>A</em><sub><em>N</em></sub><sup><em>p</em></sup></span>,
then <span class=""math inline""><em>Δ</em></span> admits an extension to
a surjective real-linear isometry between the whole spaces.</p>
"
